# ############################################################
#         # MADHAT (Model-Agnostic Dark Halo Analysis Tool) Fermi PMF
#         # Ref: Atwood et al. [Fermi-LAT] [arXiv:0902.1089]; P. Bruel et al. [Fermi-LAT] [arXiv:1810.11394]; S. Abdollahi et al. [Fermi-LAT] [arXiv:2201.11184]; J. Ballet et al. [Fermi-LAT] [arXiv:2307.12546]
#         #
#         # Column 1: number of photons, N
#         # Columns 2-2: PMF value for N photons for a given dwarf and energy bin (ascending ID# [1-1] with energy bin oscillating, with 8bpd energy bins)
#         ###########################################################
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	2.2410972412093e-05
86	6.72329172362789e-05
87	0
88	8.96438896483718e-05
89	6.72329172362789e-05
90	0.000134465834472558
91	4.48219448241859e-05
92	0.000134465834472558
93	0.00022410972412093
94	8.96438896483718e-05
95	8.96438896483718e-05
96	0.000112054862060465
97	0.000291342641357208
98	0.00022410972412093
99	0.00022410972412093
100	0.000560274310302324
101	0.000493041393066045
102	0.000537863337890231
103	0.000896438896483718
104	0.000963671813719997
105	0.00129983639990139
106	0.00145671320678604
107	0.00170323390331906
108	0.00203939848950046
109	0.00210663140673674
110	0.00248761793774232
111	0.00340646780663813
112	0.00394433114452836
113	0.00479594809618789
114	0.00582685282714417
115	0.00663364783397952
116	0.00663364783397952
117	0.00773178548217207
118	0.00968154008202416
119	0.0101073485578539
120	0.0117881714887609
121	0.0122588019094148
122	0.0129087201093655
123	0.0142757894265032
124	0.015441159991932
125	0.017121982922839
126	0.0180184218193227
127	0.0176598462607293
128	0.0184218193227404
129	0.0209542592053069
130	0.0211559579570158
131	0.0220523968534995
132	0.0234194661706371
133	0.0222540956052083
134	0.0236883978395823
135	0.0239797404809395
136	0.0233298222809888
137	0.0237332197844064
138	0.0254364536877255
139	0.0252571659084288
140	0.0258846731359674
141	0.0240693843705878
142	0.0246968915981264
143	0.0246744806257144
144	0.0230384796396316
145	0.0231729454741041
146	0.0232850003361646
147	0.0227247260258623
148	0.0235539320051097
149	0.021940341991439
150	0.0227247260258623
151	0.0216041774052576
152	0.0203267519777683
153	0.017839134040026
154	0.0176150243159051
155	0.0162479549987674
156	0.0141189126196186
157	0.0143430223437395
158	0.013020774971426
159	0.0118329934335851
160	0.0113175410681069
161	0.00936778646825486
162	0.0082920597924744
163	0.00853858048900742
164	0.00694740144774882
165	0.00690257950292463
166	0.00589408574438045
167	0.00587167477196836
168	0.0057147979650837
169	0.00448219448241859
170	0.00479594809618789
171	0.00407879697900092
172	0.00358575558593487
173	0.00340646780663813
174	0.00345128975146232
175	0.00264449474462697
176	0.00257726182739069
177	0.00239797404809395
178	0.00179287779296744
179	0.00177046682055534
180	0.00129983639990139
181	0.00154635709643441
182	0.0012774254274893
183	0.000918849868895811
184	0.00103090473095628
185	0.000918849868895811
186	0.000694740144774882
187	0.000560274310302324
188	0.000761973062011161
189	0.000627507227538603
190	0.000694740144774882
191	0.000537863337890231
192	0.000470630420653952
193	0.000403397503417673
194	0.000649918199950696
195	0.000425808475829766
196	0.000313753613769301
197	0.00038098653100558
198	0.000246520696533023
199	0.00038098653100558
200	0.000201698751708837
201	0.00038098653100558
202	0.00022410972412093
203	0.000268931668945116
204	0.000358575558593487
205	0.000313753613769301
206	0.000134465834472558
207	0.000336164586181394
208	0.000268931668945116
209	0.000313753613769301
210	0.000112054862060465
211	0.000134465834472558
212	0.000112054862060465
213	6.72329172362789e-05
214	0.000112054862060465
215	6.72329172362789e-05
216	0.000156876806884651
217	0.000156876806884651
218	0.000112054862060465
219	6.72329172362789e-05
220	4.48219448241859e-05
221	4.48219448241859e-05
222	0
223	4.48219448241859e-05
224	6.72329172362789e-05
225	6.72329172362789e-05
226	8.96438896483718e-05
227	8.96438896483718e-05
228	2.2410972412093e-05
229	0.000156876806884651
230	0.000134465834472558
231	2.2410972412093e-05
232	8.96438896483718e-05
233	0.000134465834472558
234	0.000268931668945116
235	6.72329172362789e-05
236	0.000179287779296744
237	4.48219448241859e-05
238	6.72329172362789e-05
239	0.000134465834472558
240	8.96438896483718e-05
241	4.48219448241859e-05
242	6.72329172362789e-05
243	8.96438896483718e-05
244	8.96438896483718e-05
245	6.72329172362789e-05
246	2.2410972412093e-05
247	2.2410972412093e-05
248	6.72329172362789e-05
249	6.72329172362789e-05
250	8.96438896483718e-05
251	2.2410972412093e-05
252	0.000112054862060465
253	4.48219448241859e-05
254	8.96438896483718e-05
255	0
256	0
257	2.2410972412093e-05
258	2.2410972412093e-05
259	0
260	0
261	4.48219448241859e-05
262	2.2410972412093e-05
263	2.2410972412093e-05
264	2.2410972412093e-05
265	0
266	2.2410972412093e-05
267	4.48219448241859e-05
268	2.2410972412093e-05
269	0
270	6.72329172362789e-05
271	0
272	0
273	2.2410972412093e-05
274	0
275	2.2410972412093e-05
276	0
277	0
278	0
279	0
280	0
281	0
282	2.2410972412093e-05
